Station Name,Measurement Timestamp,Air Temperature
Oak Street Weather Station,08/21/2016 04:00:00 AM,18.2
63rd Street Weather Station,08/21/2016 05:00:00 AM,17.3
Oak Street Weather Station,08/21/2016 05:00:00 AM,17.7
Foster Weather Station,08/21/2016 05:00:00 AM,16.56
63rd Street Weather Station,08/21/2016 06:00:00 AM,16.8
Oak Street Weather Station,08/21/2016 06:00:00 AM,17.1
Foster Weather Station,08/21/2016 06:00:00 AM,16.17
Oak Street Weather Station,08/21/2016 07:00:00 AM,17.8
Foster Weather Station,08/21/2016 07:00:00 AM,16.28
63rd Street Weather Station,08/21/2016 07:00:00 AM,17.1
Oak Street Weather Station,08/21/2016 08:00:00 AM,17.3
Foster Weather Station,08/21/2016 08:00:00 AM,16.56
63rd Street Weather Station,08/21/2016 08:00:00 AM,17.0
Oak Street Weather Station,08/21/2016 09:00:00 AM,18.3
Foster Weather Station,08/21/2016 09:00:00 AM,17.28
63rd Street Weather Station,08/21/2016 09:00:00 AM,18.1
Foster Weather Station,08/21/2016 10:00:00 AM,18.39
63rd Street Weather Station,08/21/2016 10:00:00 AM,19.0
Oak Street Weather Station,08/21/2016 10:00:00 AM,19.4
Oak Street Weather Station,08/21/2016 11:00:00 AM,20.9
63rd Street Weather Station,08/21/2016 11:00:00 AM,20.5
Foster Weather Station,08/21/2016 11:00:00 AM,19.28
Foster Weather Station,08/21/2016 12:00:00 PM,20.56
63rd Street Weather Station,08/21/2016 12:00:00 PM,21.0
Oak Street Weather Station,08/21/2016 12:00:00 PM,21.4
63rd Street Weather Station,08/21/2016 01:00:00 PM,21.9
Oak Street Weather Station,08/21/2016 01:00:00 PM,22.9
Foster Weather Station,08/21/2016 01:00:00 PM,21.28
Foster Weather Station,08/21/2016 02:00:00 PM,22.67
Oak Street Weather Station,08/21/2016 02:00:00 PM,23.4
63rd Street Weather Station,08/21/2016 02:00:00 PM,23.0
Foster Weather Station,08/21/2016 03:00:00 PM,23.39
63rd Street Weather Station,08/21/2016 03:00:00 PM,23.2
Oak Street Weather Station,08/21/2016 03:00:00 PM,23.7
Foster Weather Station,08/21/2016 04:00:00 PM,23.06
Oak Street Weather Station,08/21/2016 04:00:00 PM,23.7
63rd Street Weather Station,08/21/2016 04:00:00 PM,23.2
63rd Street Weather Station,08/21/2016 05:00:00 PM,23.4
Oak Street Weather Station,08/21/2016 05:00:00 PM,23.7
Foster Weather Station,08/21/2016 05:00:00 PM,23.06
Oak Street Weather Station,08/21/2016 06:00:00 PM,23.7
Foster Weather Station,08/21/2016 06:00:00 PM,23.28
63rd Street Weather Station,08/21/2016 06:00:00 PM,23.4
63rd Street Weather Station,08/21/2016 07:00:00 PM,23.0
Foster Weather Station,08/21/2016 07:00:00 PM,22.56
Oak Street Weather Station,08/21/2016 07:00:00 PM,23.2
63rd Street Weather Station,08/21/2016 08:00:00 PM,22.1
Oak Street Weather Station,08/21/2016 08:00:00 PM,22.8
Foster Weather Station,08/21/2016 08:00:00 PM,21.56
Oak Street Weather Station,08/21/2016 09:00:00 PM,22.1
63rd Street Weather Station,08/21/2016 09:00:00 PM,21.4
Foster Weather Station,08/21/2016 09:00:00 PM,20.78
63rd Street Weather Station,08/21/2016 10:00:00 PM,20.9
Foster Weather Station,08/21/2016 10:00:00 PM,20.28
Oak Street Weather Station,08/21/2016 10:00:00 PM,21.5
Foster Weather Station,08/21/2016 11:00:00 PM,19.56
63rd Street Weather Station,08/21/2016 11:00:00 PM,20.2
Oak Street Weather Station,08/21/2016 11:00:00 PM,21.1
63rd Street Weather Station,08/22/2016 12:00:00 AM,19.2
Foster Weather Station,08/22/2016 12:00:00 AM,18.89
Oak Street Weather Station,08/22/2016 12:00:00 AM,20.3
Foster Weather Station,08/22/2016 01:00:00 AM,18.28
63rd Street Weather Station,08/22/2016 01:00:00 AM,18.6
Oak Street Weather Station,08/22/2016 01:00:00 AM,20.0
Oak Street Weather Station,08/22/2016 02:00:00 AM,19.7
63rd Street Weather Station,08/22/2016 02:00:00 AM,18.0
Foster Weather Station,08/22/2016 02:00:00 AM,18.0
63rd Street Weather Station,08/22/2016 03:00:00 AM,16.9
Oak Street Weather Station,08/22/2016 03:00:00 AM,19.4
Foster Weather Station,08/22/2016 03:00:00 AM,17.0
Oak Street Weather Station,08/22/2016 04:00:00 AM,19.4
63rd Street Weather Station,08/22/2016 04:00:00 AM,16.7
Foster Weather Station,08/22/2016 04:00:00 AM,16.89
63rd Street Weather Station,08/22/2016 05:00:00 AM,16.3
Oak Street Weather Station,08/22/2016 05:00:00 AM,19.1
Foster Weather Station,08/22/2016 05:00:00 AM,16.56
63rd Street Weather Station,08/22/2016 06:00:00 AM,16.0
Foster Weather Station,08/22/2016 06:00:00 AM,16.5
Oak Street Weather Station,08/22/2016 06:00:00 AM,19.0
Foster Weather Station,08/22/2016 07:00:00 AM,17.06
63rd Street Weather Station,08/22/2016 07:00:00 AM,17.5
Oak Street Weather Station,08/22/2016 07:00:00 AM,19.8
Foster Weather Station,08/22/2016 08:00:00 AM,19.39
Oak Street Weather Station,08/22/2016 08:00:00 AM,20.9
63rd Street Weather Station,08/22/2016 08:00:00 AM,19.4
Foster Weather Station,08/22/2016 09:00:00 AM,21.28
Oak Street Weather Station,08/22/2016 09:00:00 AM,22.4
63rd Street Weather Station,08/22/2016 09:00:00 AM,21.7
63rd Street Weather Station,08/22/2016 10:00:00 AM,22.4
Foster Weather Station,08/22/2016 10:00:00 AM,22.56
Oak Street Weather Station,08/22/2016 10:00:00 AM,22.3
63rd Street Weather Station,08/22/2016 11:00:00 AM,22.1
Oak Street Weather Station,08/22/2016 11:00:00 AM,22.8
Foster Weather Station,08/22/2016 11:00:00 AM,21.89
Foster Weather Station,08/22/2016 12:00:00 PM,22.17
63rd Street Weather Station,08/22/2016 12:00:00 PM,22.3
Oak Street Weather Station,08/22/2016 12:00:00 PM,23.2
Oak Street Weather Station,08/22/2016 01:00:00 PM,23.5
63rd Street Weather Station,08/22/2016 01:00:00 PM,24.1
Foster Weather Station,08/22/2016 01:00:00 PM,22.39
Foster Weather Station,08/22/2016 02:00:00 PM,22.39
Oak Street Weather Station,08/22/2016 02:00:00 PM,23.2
63rd Street Weather Station,08/22/2016 02:00:00 PM,24.5
63rd Street Weather Station,08/22/2016 03:00:00 PM,25.1
Foster Weather Station,08/22/2016 03:00:00 PM,22.67
Oak Street Weather Station,08/22/2016 03:00:00 PM,24.5
Foster Weather Station,08/22/2016 04:00:00 PM,23.39
Oak Street Weather Station,08/22/2016 04:00:00 PM,24.7
63rd Street Weather Station,08/22/2016 04:00:00 PM,25.3
Oak Street Weather Station,08/22/2016 05:00:00 PM,26.2
Foster Weather Station,08/22/2016 05:00:00 PM,25.28
63rd Street Weather Station,08/22/2016 05:00:00 PM,25.6
63rd Street Weather Station,08/22/2016 06:00:00 PM,25.3
Oak Street Weather Station,08/22/2016 06:00:00 PM,25.2
Foster Weather Station,08/22/2016 06:00:00 PM,25.5
Oak Street Weather Station,08/22/2016 07:00:00 PM,24.9
63rd Street Weather Station,08/22/2016 07:00:00 PM,24.8
Foster Weather Station,08/22/2016 07:00:00 PM,24.5
Foster Weather Station,08/22/2016 08:00:00 PM,23.78
Oak Street Weather Station,08/22/2016 08:00:00 PM,24.5
63rd Street Weather Station,08/22/2016 08:00:00 PM,23.9
Oak Street Weather Station,08/22/2016 09:00:00 PM,23.7
63rd Street Weather Station,08/22/2016 09:00:00 PM,23.0
Foster Weather Station,08/22/2016 09:00:00 PM,23.06
Foster Weather Station,08/22/2016 10:00:00 PM,22.78
63rd Street Weather Station,08/22/2016 10:00:00 PM,22.3
Oak Street Weather Station,08/22/2016 10:00:00 PM,23.4
63rd Street Weather Station,08/22/2016 11:00:00 PM,21.5
Foster Weather Station,08/22/2016 11:00:00 PM,22.28
Oak Street Weather Station,08/22/2016 11:00:00 PM,23.3
63rd Street Weather Station,08/23/2016 12:00:00 AM,21.1
Foster Weather Station,08/23/2016 12:00:00 AM,21.78
Oak Street Weather Station,08/23/2016 12:00:00 AM,22.8
63rd Street Weather Station,08/23/2016 01:00:00 AM,20.5
Foster Weather Station,08/23/2016 01:00:00 AM,21.39
Oak Street Weather Station,08/23/2016 01:00:00 AM,22.7
Foster Weather Station,08/23/2016 02:00:00 AM,20.78
Oak Street Weather Station,08/23/2016 02:00:00 AM,22.3
63rd Street Weather Station,08/23/2016 02:00:00 AM,19.9
Foster Weather Station,08/23/2016 03:00:00 AM,20.39
Oak Street Weather Station,08/23/2016 03:00:00 AM,21.8
63rd Street Weather Station,08/23/2016 03:00:00 AM,19.6
Foster Weather Station,08/23/2016 04:00:00 AM,20.0
63rd Street Weather Station,08/23/2016 04:00:00 AM,19.0
Oak Street Weather Station,08/23/2016 04:00:00 AM,22.0
Foster Weather Station,08/23/2016 05:00:00 AM,19.56
63rd Street Weather Station,08/23/2016 05:00:00 AM,18.6
Oak Street Weather Station,08/23/2016 05:00:00 AM,21.7
Oak Street Weather Station,08/23/2016 06:00:00 AM,21.7
63rd Street Weather Station,08/23/2016 06:00:00 AM,18.2
Foster Weather Station,08/23/2016 06:00:00 AM,19.5
Oak Street Weather Station,08/23/2016 07:00:00 AM,23.2
63rd Street Weather Station,08/23/2016 07:00:00 AM,18.9
Foster Weather Station,08/23/2016 07:00:00 AM,19.89
Foster Weather Station,08/23/2016 08:00:00 AM,21.0
63rd Street Weather Station,08/23/2016 08:00:00 AM,20.6
Oak Street Weather Station,08/23/2016 08:00:00 AM,23.1
63rd Street Weather Station,08/23/2016 09:00:00 AM,22.4
Foster Weather Station,08/23/2016 09:00:00 AM,22.67
Oak Street Weather Station,08/23/2016 09:00:00 AM,23.9
Oak Street Weather Station,08/23/2016 10:00:00 AM,25.4
63rd Street Weather Station,08/23/2016 10:00:00 AM,24.2
Foster Weather Station,08/23/2016 10:00:00 AM,24.0
Foster Weather Station,08/23/2016 11:00:00 AM,24.78
Oak Street Weather Station,08/23/2016 11:00:00 AM,26.0
63rd Street Weather Station,08/23/2016 11:00:00 AM,25.0
Oak Street Weather Station,08/23/2016 12:00:00 PM,26.0
Foster Weather Station,08/23/2016 12:00:00 PM,25.67
63rd Street Weather Station,08/23/2016 12:00:00 PM,25.5
Foster Weather Station,08/23/2016 01:00:00 PM,26.06
Oak Street Weather Station,08/23/2016 01:00:00 PM,26.5
63rd Street Weather Station,08/23/2016 01:00:00 PM,26.0
Oak Street Weather Station,08/23/2016 02:00:00 PM,27.5
63rd Street Weather Station,08/23/2016 02:00:00 PM,26.0
Foster Weather Station,08/23/2016 02:00:00 PM,26.39
Oak Street Weather Station,08/23/2016 03:00:00 PM,27.4
Foster Weather Station,08/23/2016 03:00:00 PM,26.56
63rd Street Weather Station,08/23/2016 03:00:00 PM,26.5
Foster Weather Station,08/23/2016 04:00:00 PM,26.67
Oak Street Weather Station,08/23/2016 04:00:00 PM,27.8
63rd Street Weather Station,08/23/2016 04:00:00 PM,26.7
63rd Street Weather Station,08/23/2016 05:00:00 PM,26.5
Oak Street Weather Station,08/23/2016 05:00:00 PM,27.3
Foster Weather Station,08/23/2016 05:00:00 PM,26.67
Foster Weather Station,08/23/2016 06:00:00 PM,25.78
63rd Street Weather Station,08/23/2016 06:00:00 PM,26.1
Oak Street Weather Station,08/23/2016 06:00:00 PM,26.7
63rd Street Weather Station,08/23/2016 07:00:00 PM,25.9
Foster Weather Station,08/23/2016 07:00:00 PM,25.78
Oak Street Weather Station,08/23/2016 07:00:00 PM,26.1
63rd Street Weather Station,08/23/2016 08:00:00 PM,25.3
Oak Street Weather Station,08/23/2016 08:00:00 PM,25.8
Foster Weather Station,08/23/2016 08:00:00 PM,25.17
63rd Street Weather Station,08/23/2016 09:00:00 PM,24.8
Oak Street Weather Station,08/23/2016 09:00:00 PM,25.2
Foster Weather Station,08/23/2016 09:00:00 PM,24.89
Oak Street Weather Station,08/23/2016 10:00:00 PM,24.6
63rd Street Weather Station,08/23/2016 10:00:00 PM,24.4
Foster Weather Station,08/23/2016 10:00:00 PM,24.17
Foster Weather Station,08/23/2016 11:00:00 PM,24.17
Oak Street Weather Station,08/23/2016 11:00:00 PM,24.4
63rd Street Weather Station,08/23/2016 11:00:00 PM,24.2
Oak Street Weather Station,08/24/2016 12:00:00 AM,24.7
63rd Street Weather Station,08/24/2016 12:00:00 AM,24.1
Foster Weather Station,08/24/2016 12:00:00 AM,24.06
Oak Street Weather Station,08/24/2016 01:00:00 AM,24.4
Foster Weather Station,08/24/2016 01:00:00 AM,23.89
63rd Street Weather Station,08/24/2016 01:00:00 AM,23.6
Oak Street Weather Station,08/24/2016 02:00:00 AM,24.4
63rd Street Weather Station,08/24/2016 02:00:00 AM,23.7
Foster Weather Station,08/24/2016 02:00:00 AM,23.78
Oak Street Weather Station,08/24/2016 03:00:00 AM,24.5
63rd Street Weather Station,08/24/2016 03:00:00 AM,23.3
Foster Weather Station,08/24/2016 03:00:00 AM,23.56
Oak Street Weather Station,08/24/2016 04:00:00 AM,24.1
Foster Weather Station,08/24/2016 04:00:00 AM,23.0
63rd Street Weather Station,08/24/2016 04:00:00 AM,23.3
Foster Weather Station,08/24/2016 05:00:00 AM,22.67
Oak Street Weather Station,08/24/2016 05:00:00 AM,23.6
63rd Street Weather Station,08/24/2016 05:00:00 AM,22.8
Foster Weather Station,08/24/2016 06:00:00 AM,22.56
63rd Street Weather Station,08/24/2016 06:00:00 AM,22.7
Oak Street Weather Station,08/24/2016 06:00:00 AM,23.7
Foster Weather Station,08/24/2016 07:00:00 AM,22.67
63rd Street Weather Station,08/24/2016 07:00:00 AM,22.6
Foster Weather Station,08/24/2016 08:00:00 AM,22.56
63rd Street Weather Station,08/24/2016 08:00:00 AM,23.2
Oak Street Weather Station,08/24/2016 08:00:00 AM,23.6
63rd Street Weather Station,08/24/2016 09:00:00 AM,22.3
Foster Weather Station,08/24/2016 09:00:00 AM,22.0
Oak Street Weather Station,08/24/2016 09:00:00 AM,22.8
63rd Street Weather Station,08/24/2016 10:00:00 AM,22.9
Foster Weather Station,08/24/2016 10:00:00 AM,22.67
Oak Street Weather Station,08/24/2016 10:00:00 AM,23.7
Foster Weather Station,08/24/2016 11:00:00 AM,22.78
Oak Street Weather Station,08/24/2016 11:00:00 AM,23.6
63rd Street Weather Station,08/24/2016 11:00:00 AM,23.3
63rd Street Weather Station,08/24/2016 12:00:00 PM,23.4
Foster Weather Station,08/24/2016 12:00:00 PM,23.39
Oak Street Weather Station,08/24/2016 12:00:00 PM,23.8
Oak Street Weather Station,08/24/2016 01:00:00 PM,25.5
Foster Weather Station,08/24/2016 01:00:00 PM,25.67
63rd Street Weather Station,08/24/2016 01:00:00 PM,25.0
Oak Street Weather Station,08/24/2016 02:00:00 PM,27.2
63rd Street Weather Station,08/24/2016 02:00:00 PM,26.9
Foster Weather Station,08/24/2016 02:00:00 PM,25.89
63rd Street Weather Station,08/24/2016 03:00:00 PM,28.5
Foster Weather Station,08/24/2016 03:00:00 PM,26.78
Oak Street Weather Station,08/24/2016 03:00:00 PM,28.5
63rd Street Weather Station,08/24/2016 04:00:00 PM,28.5
Foster Weather Station,08/24/2016 04:00:00 PM,28.78
Oak Street Weather Station,08/24/2016 04:00:00 PM,29.2
Oak Street Weather Station,08/24/2016 05:00:00 PM,29.6
63rd Street Weather Station,08/24/2016 05:00:00 PM,28.6
Foster Weather Station,08/24/2016 05:00:00 PM,29.17
Foster Weather Station,08/24/2016 06:00:00 PM,29.06
63rd Street Weather Station,08/24/2016 06:00:00 PM,28.7
Oak Street Weather Station,08/24/2016 06:00:00 PM,29.3
63rd Street Weather Station,08/24/2016 07:00:00 PM,28.6
Oak Street Weather Station,08/24/2016 07:00:00 PM,28.9
Foster Weather Station,08/24/2016 07:00:00 PM,28.5
63rd Street Weather Station,08/24/2016 08:00:00 PM,27.6
Oak Street Weather Station,08/24/2016 08:00:00 PM,28.1
Foster Weather Station,08/24/2016 08:00:00 PM,27.5
Foster Weather Station,08/24/2016 09:00:00 PM,27.17
63rd Street Weather Station,08/24/2016 09:00:00 PM,27.1
Oak Street Weather Station,08/24/2016 09:00:00 PM,28.1
Oak Street Weather Station,08/24/2016 10:00:00 PM,27.6
63rd Street Weather Station,08/24/2016 10:00:00 PM,26.1
Foster Weather Station,08/24/2016 10:00:00 PM,26.56
63rd Street Weather Station,08/24/2016 11:00:00 PM,25.4
Oak Street Weather Station,08/24/2016 11:00:00 PM,27.2
Foster Weather Station,08/24/2016 11:00:00 PM,26.06
Oak Street Weather Station,08/25/2016 12:00:00 AM,26.8
63rd Street Weather Station,08/25/2016 12:00:00 AM,25.3
Foster Weather Station,08/25/2016 12:00:00 AM,25.67
63rd Street Weather Station,08/25/2016 01:00:00 AM,25.0
Foster Weather Station,08/25/2016 01:00:00 AM,25.28
Oak Street Weather Station,08/25/2016 01:00:00 AM,26.5
Foster Weather Station,08/25/2016 02:00:00 AM,23.67
Oak Street Weather Station,08/25/2016 02:00:00 AM,24.4
63rd Street Weather Station,08/25/2016 02:00:00 AM,23.5
63rd Street Weather Station,08/25/2016 03:00:00 AM,23.4
Foster Weather Station,08/25/2016 03:00:00 AM,23.5
Oak Street Weather Station,08/25/2016 03:00:00 AM,24.4
63rd Street Weather Station,08/25/2016 04:00:00 AM,22.9
Oak Street Weather Station,08/25/2016 04:00:00 AM,24.1
Foster Weather Station,08/25/2016 04:00:00 AM,23.28
63rd Street Weather Station,08/25/2016 05:00:00 AM,22.9
Foster Weather Station,08/25/2016 05:00:00 AM,22.78
Oak Street Weather Station,08/25/2016 05:00:00 AM,23.8
Foster Weather Station,08/25/2016 06:00:00 AM,22.5
63rd Street Weather Station,08/25/2016 06:00:00 AM,22.7
Oak Street Weather Station,08/25/2016 06:00:00 AM,23.7
63rd Street Weather Station,08/25/2016 07:00:00 AM,22.6
Foster Weather Station,08/25/2016 07:00:00 AM,22.56
Oak Street Weather Station,08/25/2016 07:00:00 AM,23.8
Oak Street Weather Station,08/25/2016 08:00:00 AM,23.7
Foster Weather Station,08/25/2016 08:00:00 AM,22.89
63rd Street Weather Station,08/25/2016 08:00:00 AM,22.9
Oak Street Weather Station,08/25/2016 09:00:00 AM,24.0
63rd Street Weather Station,08/25/2016 09:00:00 AM,23.4
Foster Weather Station,08/25/2016 09:00:00 AM,23.28
63rd Street Weather Station,08/25/2016 10:00:00 AM,24.0
Foster Weather Station,08/25/2016 10:00:00 AM,20.67
Oak Street Weather Station,08/25/2016 10:00:00 AM,23.8
63rd Street Weather Station,08/25/2016 11:00:00 AM,24.1
Oak Street Weather Station,08/25/2016 11:00:00 AM,21.1
Foster Weather Station,08/25/2016 11:00:00 AM,21.06
Foster Weather Station,08/25/2016 12:00:00 PM,22.06
63rd Street Weather Station,08/25/2016 12:00:00 PM,20.5
Oak Street Weather Station,08/25/2016 12:00:00 PM,22.7
63rd Street Weather Station,08/25/2016 01:00:00 PM,22.6
Oak Street Weather Station,08/25/2016 01:00:00 PM,23.7
Foster Weather Station,08/25/2016 01:00:00 PM,22.89
63rd Street Weather Station,08/25/2016 02:00:00 PM,23.4
Oak Street Weather Station,08/25/2016 02:00:00 PM,23.7
Foster Weather Station,08/25/2016 02:00:00 PM,23.17
63rd Street Weather Station,08/25/2016 03:00:00 PM,23.5
Foster Weather Station,08/25/2016 03:00:00 PM,22.56
Oak Street Weather Station,08/25/2016 03:00:00 PM,24.8
63rd Street Weather Station,08/25/2016 04:00:00 PM,23.7
Foster Weather Station,08/25/2016 04:00:00 PM,23.17
Oak Street Weather Station,08/25/2016 04:00:00 PM,24.4
63rd Street Weather Station,08/25/2016 05:00:00 PM,23.6
Foster Weather Station,08/25/2016 05:00:00 PM,22.89
Oak Street Weather Station,08/25/2016 05:00:00 PM,23.8
Oak Street Weather Station,08/25/2016 06:00:00 PM,23.5
63rd Street Weather Station,08/25/2016 06:00:00 PM,23.1
Foster Weather Station,08/25/2016 06:00:00 PM,22.67
Oak Street Weather Station,08/25/2016 07:00:00 PM,23.2
63rd Street Weather Station,08/25/2016 07:00:00 PM,23.0
Foster Weather Station,08/25/2016 07:00:00 PM,23.0
Foster Weather Station,08/25/2016 08:00:00 PM,22.17
63rd Street Weather Station,08/25/2016 08:00:00 PM,23.4
Oak Street Weather Station,08/25/2016 08:00:00 PM,22.5
Oak Street Weather Station,08/25/2016 09:00:00 PM,22.9
Foster Weather Station,08/25/2016 09:00:00 PM,22.67
63rd Street Weather Station,08/25/2016 09:00:00 PM,23.2
Oak Street Weather Station,08/25/2016 10:00:00 PM,23.0
63rd Street Weather Station,08/25/2016 10:00:00 PM,23.2
Foster Weather Station,08/25/2016 10:00:00 PM,23.67
Foster Weather Station,08/25/2016 11:00:00 PM,23.0
Oak Street Weather Station,08/25/2016 11:00:00 PM,24.6
63rd Street Weather Station,08/25/2016 11:00:00 PM,23.2
63rd Street Weather Station,08/26/2016 12:00:00 AM,22.4
Oak Street Weather Station,08/26/2016 12:00:00 AM,24.5
Foster Weather Station,08/26/2016 12:00:00 AM,22.56
63rd Street Weather Station,08/26/2016 01:00:00 AM,22.3
Oak Street Weather Station,08/26/2016 01:00:00 AM,23.7
Foster Weather Station,08/26/2016 01:00:00 AM,22.17
Oak Street Weather Station,08/26/2016 02:00:00 AM,23.3
Foster Weather Station,08/26/2016 02:00:00 AM,21.56
63rd Street Weather Station,08/26/2016 02:00:00 AM,22.0
Foster Weather Station,08/26/2016 03:00:00 AM,21.28
63rd Street Weather Station,08/26/2016 03:00:00 AM,21.6
Oak Street Weather Station,08/26/2016 03:00:00 AM,22.7
63rd Street Weather Station,08/26/2016 04:00:00 AM,21.2
Oak Street Weather Station,08/26/2016 04:00:00 AM,21.5
Foster Weather Station,08/26/2016 04:00:00 AM,21.28
63rd Street Weather Station,08/26/2016 05:00:00 AM,21.0
Oak Street Weather Station,08/26/2016 05:00:00 AM,22.5
Foster Weather Station,08/26/2016 05:00:00 AM,21.0
63rd Street Weather Station,08/26/2016 06:00:00 AM,21.0
Foster Weather Station,08/26/2016 06:00:00 AM,20.56
Oak Street Weather Station,08/26/2016 06:00:00 AM,21.3
Oak Street Weather Station,08/26/2016 07:00:00 AM,20.4
63rd Street Weather Station,08/26/2016 07:00:00 AM,20.4
Foster Weather Station,08/26/2016 07:00:00 AM,19.56
Oak Street Weather Station,08/26/2016 08:00:00 AM,20.9
